learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
169200.0,2.68265,8.289911765191297E-8,169200.0,81.8,60.322996965363274,60.434782608695635,52.60416666666665,169200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
169400.0,2.688424,8.319255948066719E-8,169400.0,81.3,58.84574416577901,59.61123110151186,49.999999999999986,169400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
169600.0,2.694361,8.349428517123071E-8,169600.0,80.80000000000001,58.29061017361534,58.88650963597431,50.25906735751297,169600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
169800.0,2.70016,8.378899753093727E-8,169800.0,81.5,60.113149293248114,60.47008547008546,52.6854219948849,169800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
170000.0,2.705926,8.408203278978674E-8,170000.0,81.39999999999999,60.40784180165605,60.92436974789914,54.07407407407406,170000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
170200.0,2.711726,8.437679597073139E-8,170200.0,82.1,61.996399211902975,62.785862785862776,55.69306930693069,170200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
170400.0,2.717619,8.467628552681877E-8,170400.0,82.89999999999999,63.98786959818044,64.6694214876033,58.79518072289156,170400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
170600.0,2.723444,8.497231923871577E-8,170600.0,82.6,62.93219147440403,63.674321503131516,57.03703703703703,170600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
170800.0,2.729217,8.526571024623189E-8,170800.0,81.69999999999999,61.51581426648721,60.47516198704103,56.428571428571416,170800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
171000.0,2.735048,8.556204888555746E-8,171000.0,81.89999999999999,61.58450136258287,61.407249466950944,55.96107055961069,171000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
171200.0,2.741195,8.58744470361207E-8,171200.0,80.80000000000001,59.405459120028766,60.00000000000001,53.73493975903616,171200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
171400.0,2.747023,8.617063321173198E-8,171400.0,80.10000000000001,57.95194266250836,59.79797979797981,52.39234449760767,171400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
171600.0,2.753028,8.647581474648589E-8,171600.0,80.2,58.57341919933718,59.919028340080985,53.62997658079627,171600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
171800.0,2.758797,8.676900246904964E-8,171800.0,80.2,58.01170582746629,60.71428571428572,51.70731707317074,171800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
172000.0,2.764654,8.706666246056564E-8,172000.0,80.0,57.77472817481264,58.847736625514415,51.80722891566266,172000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
172200.0,2.77048,8.736274699370074E-8,172200.0,80.5,58.96291931478599,59.6273291925466,53.0120481927711,172200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
172400.0,2.776407,8.766396447188332E-8,172400.0,79.3,56.37513171759748,56.42105263157895,50.120481927710856,172400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
172600.0,2.782214,8.795908340149463E-8,172600.0,79.4,56.37016736064928,56.54008438818566,49.63325183374084,172600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
172800.0,2.78805,8.825567614701066E-8,172800.0,79.0,56.035857991634266,55.696202531645575,50.819672131147556,172800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
173000.0,2.793844,8.855013440052676E-8,173000.0,78.9,55.58231376148335,55.85774058577406,49.88123515439431,173000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
173200.0,2.79974,8.884977642032843E-8,173200.0,77.0,51.3072933206309,50.43103448275862,45.36817102137768,173200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
173400.0,2.805563,8.914570848974924E-8,173400.0,78.5,53.89629883775786,52.00892857142857,47.560975609756106,173400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
173600.0,2.811359,8.944026838574152E-8,173600.0,78.8,54.37642035672475,53.09734513274337,48.039215686274524,173600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
173800.0,2.81725,8.973965629935272E-8,173800.0,78.4,52.709566679510985,51.46067415730337,45.1776649746193,173800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
174000.0,2.823109,9.003741793334492E-8,174000.0,77.4,50.748792691643864,49.21348314606742,42.63959390862945,174000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
174200.0,2.828893,9.033136797448008E-8,174200.0,78.0,51.85911350745748,51.21951219512195,43.29896907216496,174200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
174400.0,2.834688,9.062587704923426E-8,174400.0,77.5,51.24382421773424,51.298701298701296,42.748091603053446,174400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
174600.0,2.840594,9.092602728141687E-8,174600.0,77.3,50.84239248126814,51.70212765957447,42.53164556962027,174600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
174800.0,2.846467,9.122450041274238E-8,174800.0,76.7,49.36763875005433,52.15605749486654,40.25641025641026,174800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
175000.0,2.852251,9.151845045387754E-8,175000.0,77.3,50.87600844846093,53.673469387755105,42.82115869017633,175000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
175200.0,2.85831,9.182637633548851E-8,175200.0,78.60000000000001,53.84827728990184,56.23721881390593,46.23115577889448,175200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
175400.0,2.864102,9.212073294652842E-8,175400.0,78.9,54.82185680027407,56.673511293634505,46.85138539042823,175400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
175600.0,2.869949,9.241788472566348E-8,175600.0,78.0,53.63188777230729,55.37525354969575,47.11538461538463,175600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
175800.0,2.875832,9.271686606936993E-8,175800.0,79.80000000000001,57.4256424091185,58.178053830227746,51.44230769230771,175800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
176000.0,2.881626,9.301132432288603E-8,176000.0,79.9,57.93289354719888,58.895705521472394,52.92740046838409,176000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
176200.0,2.887436,9.330659571621162E-8,176200.0,79.4,56.95401602313618,57.5257731958763,51.981351981352,176200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
176400.0,2.893201,9.359958015382299E-8,176400.0,79.0,56.322795341098164,57.489878542510134,52.27272727272727,176400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
176600.0,2.899136,9.390120420191031E-8,176600.0,79.7,57.25271855863748,58.90688259109312,51.89573459715642,176600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
176800.0,2.905068,9.420267578628336E-8,176800.0,79.4,56.56482594302824,58.13008130081302,50.59952038369306,176800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
177000.0,2.910853,9.44966766486566E-8,177000.0,79.2,56.019977079641905,58.56573705179283,50.11990407673862,177000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
177200.0,2.916777,9.47977416631249E-8,177200.0,80.30000000000001,58.71821092689142,61.59844054580898,53.42789598108748,177200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
177400.0,2.922586,9.50929622352124E-8,177400.0,81.39999999999999,60.4187946884576,63.385826771653534,54.18719211822659,177400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
177600.0,2.928658,9.54015487929186E-8,177600.0,82.0,61.706038532235,63.92785571142283,55.44554455445544,177600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
177800.0,2.934868,9.571714868148176E-8,177800.0,81.6,60.88651562626214,62.525458248472496,54.79115479115478,177800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
178000.0,2.940912,9.602431224452133E-8,178000.0,80.9,59.53286947973254,60.373443983402495,52.95566502463056,178000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
178200.0,2.946974,9.633239058984659E-8,178200.0,79.60000000000001,55.66239084037158,56.59574468085107,47.82608695652175,178200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
178400.0,2.952749,9.66258832398389E-8,178400.0,78.5,53.58296343632879,54.545454545454554,45.29262086513996,178400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
178600.0,2.958753,9.693101395335471E-8,178600.0,78.4,53.26293924182103,55.00000000000001,44.61538461538462,178600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
178800.0,2.964608,9.722857230239453E-8,178800.0,78.7,54.441231327321574,56.96969696969698,46.88279301745637,178800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
179000.0,2.970455,9.75257240815296E-8,179000.0,79.0,54.64754664823774,58.333333333333336,46.15384615384617,179000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
179200.0,2.976398,9.782775469952168E-8,179200.0,79.2,55.24956970740104,58.31663326653307,46.66666666666668,179200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
179400.0,2.982234,9.812434744503772E-8,179400.0,79.9,56.7548494810582,59.063136456211815,48.72448979591838,179400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
179600.0,2.988106,9.842276975512514E-8,179600.0,79.2,55.728102438359905,57.46421267893661,49.01960784313727,179600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
179800.0,3.003977,9.922935362491352E-8,179800.0,77.9,52.957504235953245,54.71311475409837,45.96577017114916,179800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
180000.0,3.011918,9.963292507661722E-8,180000.0,78.3,54.36459533803849,56.250000000000014,48.57819905213272,180000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
180200.0,3.019136,9.999975277317904E-8,180200.0,79.7,57.48691099476441,58.31622176591377,52.23529411764707,180200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
180400.0,3.026001,1.003486405726937E-7,180400.0,78.7,55.83661621397471,57.98816568047338,51.70068027210885,180400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
180600.0,3.032923,1.0070042518277972E-7,180600.0,78.3,54.28961426332554,56.33802816901409,48.210023866348465,180600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
180800.0,3.039457,1.010324911524853E-7,180800.0,79.2,56.11573630621089,57.28952772073923,49.144254278728624,180800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
181000.0,3.045715,1.0135053046047696E-7,181000.0,78.9,55.24806569838469,56.13305613305614,47.38154613466335,181000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
181200.0,3.052368,1.0168864415751571E-7,181200.0,77.5,52.46505653489276,55.08982035928144,43.60902255639098,181200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
181400.0,3.058736,1.020122738016977E-7,181400.0,78.5,54.13039767878478,56.47773279352227,44.155844155844164,181400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
181600.0,3.065191,1.0234032489359387E-7,181600.0,79.0,55.627865700340195,58.250497017892656,47.63092269326685,181600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
181800.0,3.071372,1.0265445096625231E-7,181800.0,80.0,57.65277818948689,60.15936254980081,50.85995085995088,181800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
182000.0,3.077566,1.0296923771500596E-7,182000.0,80.5,58.74936537485193,60.606060606060616,52.66990291262138,182000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
182200.0,3.083878,1.0329002136985469E-7,182200.0,80.7,59.11986986138883,61.08870967741936,53.717026378896904,182200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
182400.0,3.089878,1.0359494879841813E-7,182400.0,80.60000000000001,59.02470345713225,60.72874493927126,53.365384615384635,182400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
182600.0,3.095776,1.0389469246069599E-7,182600.0,81.0,59.346114344402615,61.46044624746452,52.970297029702984,182600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
182800.0,3.101659,1.0419367380440245E-7,182800.0,80.4,58.223919789926,61.49312377210217,51.7241379310345,182800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
183000.0,3.107543,1.0449270596934699E-7,183000.0,80.4,57.721627113379384,61.03379721669982,49.87212276214835,183000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
183200.0,3.113515,1.047962104032438E-7,183200.0,79.80000000000001,56.34207068261983,58.94308943089431,48.73096446700509,183200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
183400.0,3.119365,1.0509351464609315E-7,183400.0,79.7,56.06973442747828,57.17299578059072,48.86649874055417,183400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
183600.0,3.125194,1.0538975164294252E-7,183600.0,79.5,56.43932954815899,57.20250521920669,50.242718446601955,183600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
183800.0,3.131133,1.0569157897598222E-7,183800.0,79.4,55.65677482682465,55.6989247311828,48.62842892768081,183800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
184000.0,3.137029,1.0599122099578389E-7,184000.0,79.2,55.4678233614086,55.65031982942431,48.8943488943489,184000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
184200.0,3.142919,1.06290558088157E-7,184200.0,80.2,57.836995268373926,58.750000000000014,51.58924205378974,184200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
184400.0,3.148904,1.0659472319814902E-7,184400.0,79.9,57.4166977390597,58.9795918367347,51.21359223300972,184400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
184600.0,3.15481,1.0689487343033163E-7,184600.0,80.60000000000001,58.60450229382269,59.32914046121594,52.09876543209878,184600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
184800.0,3.160688,1.071936006678476E-7,184800.0,79.4,56.068703429626765,57.08333333333334,48.62842892768081,184800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
185000.0,3.16651,1.0748948191603032E-7,185000.0,78.60000000000001,54.39045183290708,55.23012552301255,46.500000000000014,185000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
185200.0,3.172467,1.0779222403135571E-7,185200.0,78.9,55.06852582175621,55.67226890756303,46.98492462311559,185200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
185400.0,3.178292,1.0808825774325271E-7,185400.0,79.3,55.52518950136648,56.14406779661017,46.093750000000014,185400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
185600.0,3.184137,1.0838530787991159E-7,185600.0,78.2,53.61702127659574,54.10526315789475,45.500000000000014,185600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
185800.0,3.189998,1.0868317115637997E-7,185800.0,79.0,55.15197075054245,55.223880597014926,47.761194029850756,185800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
186000.0,3.19579,1.0897752776741987E-7,186000.0,80.9,59.625596103764344,58.92473118279571,53.640776699029146,186000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
186200.0,3.201759,1.092808797376024E-7,186200.0,80.4,58.64437964459487,58.47457627118645,52.99760191846524,186200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
186400.0,3.207685,1.0958204639454689E-7,186400.0,80.0,58.36542665029041,58.158995815899594,54.022988505747136,186400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
186600.0,3.213833,1.0989449536634822E-7,186600.0,81.3,60.68455134135059,60.1279317697228,55.04807692307692,186600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
186800.0,3.219861,1.1020084578957828E-7,186800.0,81.69999999999999,61.66094024972764,61.79540709812107,56.32458233890214,186800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
187000.0,3.225927,1.1050912741985591E-7,187000.0,81.10000000000001,59.85044823044569,60.78838174273859,53.33333333333336,187000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
187200.0,3.231821,1.108086677971814E-7,187200.0,80.30000000000001,58.26165071993357,59.29752066115703,51.47783251231529,187200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
187400.0,3.237867,1.1111593300269716E-7,187400.0,80.30000000000001,57.69627211819276,58.95833333333334,50.252525252525274,187400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
187600.0,3.243706,1.1141267821192747E-7,187600.0,79.10000000000001,55.58974271799275,58.03212851405624,48.64864864864866,187600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
187800.0,3.249552,1.1170977916982445E-7,187800.0,77.8,53.25115082189531,54.78615071283096,47.268408551068894,187800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
188000.0,3.255544,1.1201430002848313E-7,188000.0,77.2,52.03796573659588,53.46938775510205,46.226415094339636,188000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
188200.0,3.26143,1.1231343383590385E-7,188200.0,78.10000000000001,53.03734710332642,54.75206611570248,46.32352941176472,188200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
188400.0,3.267189,1.1260611334608666E-7,188400.0,78.10000000000001,53.82786014269089,55.757575757575765,48.3490566037736,188400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
188600.0,3.273046,1.1290377333760266E-7,188600.0,79.4,56.3202110200291,57.172557172557184,50.59952038369306,188600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
188800.0,3.279018,1.1320727777149947E-7,188800.0,81.5,60.66976206269026,63.073852295409175,54.65686274509803,188800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
189000.0,3.284784,1.1350031303034894E-7,189000.0,81.39999999999999,60.575679857563735,62.79999999999999,54.52322738386307,189000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
189200.0,3.290616,1.137967024909126E-7,189200.0,80.80000000000001,60.02182142247358,61.98019801980199,55.24475524475526,189200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
189400.0,3.296557,1.1409863146642849E-7,189400.0,80.80000000000001,59.686055154515806,60.97560975609757,53.95683453237412,189400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
189600.0,3.302421,1.1439664720661115E-7,189600.0,80.4,58.99907538731232,61.34122287968443,53.44418052256533,189600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
189800.0,3.308399,1.1470045656793652E-7,189800.0,79.10000000000001,56.19550637156272,57.947686116700204,50.23809523809525,189800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
190000.0,3.314492,1.1501011037164269E-7,190000.0,80.4,59.216117124653046,60.00000000000001,54.09836065573772,190000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
190200.0,3.320551,1.1531803625325367E-7,190200.0,80.2,58.57948554884275,58.139534883720934,52.63157894736844,190200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
190400.0,3.326572,1.1562403092781707E-7,190400.0,81.0,59.980622196010714,60.334029227557416,53.99515738498791,190400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
190600.0,3.332448,1.1592265652285686E-7,190600.0,81.2,59.69315341043091,60.504201680672274,52.644836272040315,190600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
190800.0,3.338409,1.1622560192313464E-7,190800.0,80.9,59.04802744425387,59.619450317124745,51.645569620253184,190800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
191000.0,3.344298,1.1652488819426965E-7,191000.0,79.80000000000001,56.97935434955767,58.26446280991736,49.875930521091824,191000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
191200.0,3.35011,1.1682026123007144E-7,191200.0,80.4,58.2454570631218,59.91820040899797,51.60493827160495,191200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
191400.0,3.356048,1.1712203774187305E-7,191400.0,79.2,56.05417168451967,57.72357723577236,49.87951807228917,191400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
191600.0,3.361907,1.1741979937586525E-7,191600.0,78.7,55.26488230253541,56.262833675564686,49.76415094339624,191600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
191800.0,3.367789,1.177187298983336E-7,191800.0,79.3,56.39534883720931,57.66871165644173,50.831353919239916,191800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
192000.0,3.373635,1.1801583085623057E-7,192000.0,79.4,55.76988315519619,57.349896480331275,48.62842892768081,192000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
192200.0,3.379606,1.1831928446888928E-7,192200.0,78.5,53.58296343632879,55.670103092783506,45.29262086513996,192200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
192400.0,3.385376,1.1861252301269112E-7,192400.0,79.80000000000001,55.58096578414988,56.27705627705628,45.40540540540542,192400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
192600.0,3.391225,1.1890977643430237E-7,192600.0,79.3,54.5350716896261,53.89755011135858,44.504021447721186,192600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
192800.0,3.397164,1.192116037673421E-7,192800.0,78.4,52.89828209567755,51.89309576837417,43.603133159268936,192800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
193000.0,3.402921,1.1950418163504872E-7,193000.0,79.3,55.24363032535936,54.60526315789475,47.058823529411775,193000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
193200.0,3.408816,1.198037728336123E-7,193200.0,79.80000000000001,56.707358891708395,55.89519650655023,50.000000000000014,193200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
193400.0,3.414762,1.2010595591531865E-7,193400.0,79.80000000000001,56.76814025956239,57.56302521008404,50.49019607843138,193400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
193600.0,3.420523,1.2039873706797764E-7,193600.0,79.2,55.65410199556542,58.48303393213573,49.26829268292684,193600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
193800.0,3.426363,1.2069553309844604E-7,193800.0,79.5,55.76176089771258,58.585858585858595,48.750000000000014,193800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
194000.0,3.432235,1.2099395540853347E-7,194000.0,76.9,50.58443003097566,52.074688796680505,44.604316546762604,194000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
194200.0,3.438126,1.2129334332214466E-7,194200.0,76.1,48.54549525499044,50.208333333333336,41.42156862745099,194200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
194400.0,3.443997,1.21591714810994E-7,194400.0,75.1,47.208182095729164,48.3402489626556,41.13475177304965,194400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
194600.0,3.449776,1.2188541074593868E-7,194600.0,76.2,49.10876184611175,50.31315240083507,42.512077294685994,194600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
194800.0,3.45576,1.2218952503469262E-7,194800.0,77.0,50.925167281168925,51.68067226890757,44.174757281553404,194800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
195000.0,3.461614,1.2248703256249434E-7,195000.0,78.60000000000001,53.99828030954429,56.05749486652978,46.500000000000014,195000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
195200.0,3.467555,1.2278896153801023E-7,195200.0,79.9,56.67094927267554,58.55670103092784,49.497487437185946,195200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
195400.0,3.473386,1.230853001773358E-7,195400.0,80.0,56.63016372113196,58.762886597938156,49.36708860759495,195400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
195600.0,3.47938,1.2338992267847067E-7,195600.0,80.60000000000001,58.124676221723384,60.3271983640082,51.25628140703519,195600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
195800.0,3.485152,1.236832628647487E-7,195800.0,80.2,57.62349113945725,60.71428571428572,51.70731707317074,195800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
196000.0,3.491268,1.2399408555693103E-7,196000.0,79.5,56.182724451322215,59.405940594059416,49.50738916256159,196000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
196200.0,3.497325,1.2430190979606582E-7,196200.0,78.8,55.20565253954369,58.1854043392505,49.16067146282975,196200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
196400.0,3.503499,1.246156801200576E-7,196400.0,79.0,55.95138711179539,59.14396887159534,50.35460992907803,196400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
196600.0,3.509416,1.2491638938585923E-7,196600.0,76.9,51.76043102368125,54.79452054794521,46.27906976744187,196600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
196800.0,3.515183,1.2520947546594678E-7,196800.0,77.2,51.8094698618961,54.12474849094567,44.525547445255484,196800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
197000.0,3.521099,1.2551013391051033E-7,197000.0,78.5,54.591535017318584,57.25646123260438,48.19277108433736,197000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
197200.0,3.527132,1.2581673843993086E-7,197200.0,79.10000000000001,55.3227875160325,58.366533864541836,47.750000000000014,197200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
197400.0,3.53309,1.2611953137649435E-7,197400.0,78.3,52.756248367151436,55.98377281947262,43.92764857881138,197400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
197600.0,3.53888,1.2641378634505806E-7,197600.0,80.2,56.128883590873045,58.05084745762713,46.0490463215259,197600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
197800.0,3.544656,1.2670732981628846E-7,197800.0,80.5,56.79761788711551,58.4221748400853,47.86096256684493,197800.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
198000.0,3.550625,1.2701068178647097E-7,198000.0,80.2,55.81639256465759,57.2354211663067,46.0490463215259,198000.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
198200.0,3.55677,1.2732297829455802E-7,198200.0,80.5,56.42107521498937,57.236842105263165,47.010869565217405,198200.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
198400.0,3.562592,1.2761885954274075E-7,198400.0,80.7,57.74586215955865,57.395143487858725,49.87012987012989,198400.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
198600.0,3.568462,1.2791718021035196E-7,198600.0,79.7,56.13201023442363,56.43776824034335,49.627791563275444,198600.0,196448.0,139.0,70.0,70.0,7.0,0.0,0.0,1.0
